"","Marke","Modell","Tillverkningsar","Nybilspris","BransleTyp"
"311","Audi","TT Roadster 1.8 TFSI",2013,329000,"Bensin"
"312","Audi","TT Roadster 1.8 TFSI 160 hk S-line Edition",2013,347200,"Bensin"
"313","Audi","TT Roadster 2.0 TDI 170 hk quattro S-line Edition",2013,412700,"Diesel"
"314","Audi","TT Roadster 2.0 TDI quattro",2013,393900,"Diesel"
"315","Audi","TT Roadster  2.0 TFSI",2013,375800,"Bensin"
"316","Audi","TT Roadster 2.0 TFSI 211 hk quattro S-tronic S-line Edition",2013,436500,"Bensin"
"317","Audi","TT Roadster 2.0 TFSI 211 hk S-line Edition",2013,394500,"Bensin"
"318","Audi","TT Roadster  2.0 TFSI quattro S-tronic",2013,417800,"Bensin"
"319","Audi","TTRS Coupé plus",2013,603400,"Bensin"
"320","Audi","TTRS Roadster plus",2013,627900,"Bensin"
"321","Audi","TTS Coupé",2013,494000,"Bensin"
"322","Audi","TTS Roadster",2013,518500,"Bensin"
"323","BMW","114d 3d",2013,218400,"Diesel"
"324","BMW","114d 5d",2013,225900,"Diesel"
"325","BMW","114i 3d",2013,208400,"Bensin"
"326","BMW","114i 5d",2013,215900,"Bensin"
"327","BMW","116d 3d",2013,230500,"Diesel"
"328","BMW","116d 5d",2013,238000,"Diesel"
"329","BMW","116d Advantage Edition 5d",2013,239000,"Diesel"
"330","BMW","116d Comfort Edition 5d",2013,227300,"Diesel"
"331","BMW","116d EfficientDynamics 3d",2013,230500,"Diesel"
"332","BMW","116d EfficientDynamics 5d",2013,238000,"Diesel"
"333","BMW","116i 3d",2013,216500,"Bensin"
"334","BMW","116i 5d",2013,224000,"Bensin"
"335","BMW","116i Advantage Edition 5d",2013,226200,"Bensin"
"336","BMW","118d 3d",2013,240500,"Diesel"
"337","BMW","118d 5d",2013,248000,"Diesel"
"338","BMW","118d Advantage Edition 5d",2013,249100,"Diesel"
"339","BMW","118d Cabriolet",2013,307000,"Diesel"
"340","BMW","118d Comfort Edition 5d",2013,236800,"Diesel"
"341","BMW","118d Coupé",2013,275000,"Diesel"
"342","BMW","118d xDrive 3d",2013,260500,"Diesel"
"343","BMW","118d xDrive 5d",2013,268000,"Diesel"
"344","BMW","118d xDrive Advantage Edition 5d",2013,268500,"Diesel"
"345","BMW","118i 3d",2013,255500,"Bensin"
"346","BMW","118i 5d",2013,263000,"Bensin"
"347","BMW","118i Advantage Edition 5d",2013,263400,"Bensin"
"348","BMW","118i Cabriolet",2013,288000,"Bensin"
"349","BMW","120d 3d",2013,268500,"Diesel"
"350","BMW","120d 5d",2013,276000,"Diesel"
"351","BMW","120d Advantage Edition 5d",2013,275800,"Diesel"
"352","BMW","120d Cabriolet",2013,332000,"Diesel"
"353","BMW","120d Coupé",2013,290000,"Diesel"
"354","BMW","120d xDrive 3d",2013,288500,"Diesel"
"355","BMW","120d xDrive 5d",2013,296000,"Diesel"
"356","BMW","120d xDrive Advantage Edition 5d",2013,294900,"Diesel"
"357","BMW","120i Cabriolet",2013,317000,"Bensin"
"358","BMW","120i Coupé",2013,278000,"Bensin"
"359","BMW","123d Cabriolet",2013,373500,"Diesel"
"360","BMW","123d Coupé",2013,330000,"Diesel"
"361","BMW","125d 3d",2013,313500,"Diesel"
"362","BMW","125d 5d",2013,321000,"Diesel"
"363","BMW","125i 3d",2013,272500,"Bensin"
"364","BMW","125i 5d",2013,280000,"Bensin"
"365","BMW","125i Cabriolet",2013,356500,"Bensin"
"366","BMW","125i Coupé",2013,311000,"Bensin"
"367","BMW","135i Cabriolet",2013,425500,"Bensin"
"368","BMW","135i Coupé",2013,386000,"Bensin"
"369","BMW","316d Sedan",2013,284000,"Diesel"
"370","BMW","316d Touring",2013,298900,"Diesel"
"371","BMW","316i Sedan",2013,262000,"Bensin"
"372","BMW","316i Touring",2013,297900,"Bensin"
"373","BMW","318d Advantage Edition Sedan",2013,303200,"Diesel"
"374","BMW","318d Advantage Edition Touring",2013,317300,"Diesel"
"375","BMW","318d Gran Turismo",2013,328900,"Diesel"
"376","BMW","318d Gran Turismo Advantage Edition",2013,319900,"Diesel"
"377","BMW","318d Sedan",2013,295000,"Diesel"
"378","BMW","318d Touring",2013,309900,"Diesel"
"379","BMW","318d xDrive Touring",2013,329900,"Diesel"
"380","BMW","320d Advantage Edition Sedan",2013,317000,"Diesel"
"381","BMW","320d Advantage Edition Touring",2013,331200,"Diesel"
"382","BMW","320d Cabriolet",2013,424000,"Diesel"
"383","BMW","320d Coupé",2013,350000,"Diesel"
"384","BMW","320d EfficientDynamics Sedan",2013,309500,"Diesel"
"385","BMW","320d EfficientDynamics Touring",2013,327400,"Diesel"
"386","BMW","320d Gran Turismo",2013,346400,"Diesel"
"387","BMW","320d Gran Turismo Advantage Edition",2013,336900,"Diesel"
"388","BMW","320d Sedan",2013,309500,"Diesel"
"389","BMW","320d Touring",2013,324400,"Diesel"
"390","BMW","320d xDrive Advantage Edition Sedan",2013,336100,"Diesel"
"391","BMW","320d xDrive Advantage Edition Touring",2013,350300,"Diesel"
"392","BMW","320d xDrive Coupé",2013,374000,"Diesel"
"393","BMW","320d xDrive Gran Turismo",2013,366400,"Diesel"
"394","BMW","320d xDrive Gran Turismo Advantage Edition",2013,355900,"Diesel"
"395","BMW","320d xDrive Sedan",2013,329500,"Diesel"
"396","BMW","320d xDrive Touring",2013,347400,"Diesel"
"397","BMW","320i Advantage Edition Sedan",2013,305100,"Bensin"
"398","BMW","320i Advantage Edition Touring",2013,319200,"Bensin"
"399","BMW","320i Cabriolet",2013,387000,"Bensin"
"400","BMW","320i Coupé",2013,312500,"Bensin"
"401","BMW","320i Gran Turismo",2013,330900,"Bensin"
"402","BMW","320i Sedan",2013,297000,"Bensin"
"403","BMW","320i Touring",2013,311900,"Bensin"
"404","BMW","320i xDrive Advantage Edition Sedan",2013,324200,"Bensin"
"405","BMW","320i xDrive Advantage Edition Touring",2013,338300,"Bensin"
"406","BMW","320i xDrive Gran Turismo",2013,350900,"Bensin"
"407","BMW","320i xDrive Sedan",2013,317000,"Bensin"
"408","BMW","320i xDrive Touring",2013,334900,"Bensin"
"409","BMW","325d Cabriolet",2013,449000,"Diesel"
"410","BMW","325d Coupé",2013,377000,"Diesel"
"411","BMW","325d Gran Turismo",2013,390800,"Diesel"
"412","BMW","325d Sedan",2013,356900,"Diesel"
"413","BMW","325d Touring",2013,371800,"Diesel"
"414","BMW","325i Cabriolet",2013,428000,"Bensin"
"415","BMW","325i Coupé",2013,355000,"Bensin"
"416","BMW","325i xDrive Coupé",2013,379000,"Bensin"
"417","BMW","328i Advantage Edition Sedan",2013,335600,"Bensin"
"418","BMW","328i Advantage Edition Touring",2013,349800,"Bensin"
"419","BMW","328i Gran Turismo",2013,362900,"Bensin"
"420","BMW","328i Sedan",2013,330000,"Bensin"
"421","BMW","328i Touring",2013,344900,"Bensin"
"422","BMW","328i xDrive Advantage Edition Sedan",2013,354700,"Bensin"
"423","BMW","328i xDrive Advantage Edition Touring",2013,368900,"Bensin"
"424","BMW","328i xDrive Gran Turismo",2013,382900,"Bensin"
"425","BMW","328i xDrive Sedan",2013,350000,"Bensin"
"426","BMW","328i xDrive Touring",2013,366900,"Bensin"
"427","BMW","330d Cabriolet",2013,491000,"Diesel"
"428","BMW","330d Coupé",2013,427000,"Diesel"
"429","BMW","330d Gran Turismo",2013,457900,"Diesel"
"430","BMW","330d Sedan",2013,422000,"Diesel"
"431","BMW","330d Touring",2013,436900,"Diesel"
"432","BMW","330d xDrive Coupé",2013,451000,"Diesel"
"433","BMW","330d xDrive Gran Turismo",2013,477900,"Diesel"
"434","BMW","330d xDrive Sedan",2013,444000,"Diesel"
"435","BMW","330d xDrive Touring",2013,458900,"Diesel"
"436","BMW","330i Cabriolet",2013,486000,"Bensin"
"437","BMW","330i Coupé",2013,421000,"Bensin"
"438","BMW","330i xDrive Coupé",2013,445000,"Bensin"
"439","BMW","335d Coupé",2013,475000,"Diesel"
"440","BMW","335d xDrive Gran Turismo",2013,505900,"Diesel"
"441","BMW","335d xDrive Sedan",2013,472000,"Diesel"
"442","BMW","335d xDrive Touring",2013,486900,"Diesel"
"443","BMW","335i Cabriolet",2013,515000,"Bensin"
"444","BMW","335i Coupé",2013,451000,"Bensin"
"445","BMW","335i Gran Turismo",2013,451900,"Bensin"
"446","BMW","335i Sedan",2013,419000,"Bensin"
"447","BMW","335i Touring",2013,435900,"Bensin"
"448","BMW","335i xDrive Coupé",2013,475000,"Bensin"
"449","BMW","335i xDrive Gran Turismo",2013,493900,"Bensin"
"450","BMW","335i xDrive Sedan",2013,439000,"Bensin"
"451","BMW","335i xDrive Touring",2013,477900,"Bensin"
"452","BMW","420d Coupé",2013,380000,"Diesel"
"453","BMW","420d xDrive Coupé",2013,400000,"Diesel"
"454","BMW","420i Coupé",2013,352500,"Bensin"
"455","BMW","420i xDrive Coupé",2013,372500,"Bensin"
"456","BMW","428i Coupé",2013,384500,"Bensin"
"457","BMW","428i xDrive Coupé",2013,404500,"Bensin"
"458","BMW","430d Coupé",2013,479500,"Diesel"
"459","BMW","435d xDrive Coupé",2013,527500,"Diesel"
"460","BMW","435i Coupé",2013,473500,"Bensin"
"461","BMW","435i xDrive Coupé",2013,493500,"Bensin"
"462","BMW","518d Sedan",2013,351000,"Diesel"
"463","BMW","518d Touring",2013,369900,"Diesel"
"464","BMW","520d EfficientDynamics Sedan",2013,358900,"Diesel"
"465","BMW","520d EfficientDynamics Sedan Comfort Edition",2013,342700,"Diesel"
"466","BMW","520d Gran Turismo",2013,418800,"Diesel"
"467","BMW","520d Sedan",2013,352900,"Diesel"
"468","BMW","520d Sedan Comfort Edition",2013,337000,"Diesel"
"469","BMW","520d Touring",2013,371800,"Diesel"
"470","BMW","520d Touring Comfort Edition",2013,355000,"Diesel"
"471","BMW","520i Sedan",2013,340000,"Bensin"
"472","BMW","520i Sedan Comfort Edition",2013,325000,"Bensin"
"473","BMW","520i Touring",2013,358900,"Bensin"
"474","BMW","520i Touring Comfort Edition",2013,342000,"Bensin"
"475","BMW","525d Sedan",2013,402900,"Diesel"
"476","BMW","525d Touring",2013,412000,"Diesel"
"477","BMW","525d xDrive Sedan",2013,451900,"Diesel"
"478","BMW","525d xDrive Sedan Comfort Edition",2013,426000,"Diesel"
"479","BMW","525d xDrive Touring",2013,461000,"Diesel"
"480","BMW","525d xDrive Touring Comfort Edition",2013,439500,"Diesel"
"481","BMW","528i Sedan",2013,387900,"Bensin"
"482","BMW","528i Touring",2013,406800,"Bensin"
"483","BMW","528i xDrive Sedan",2013,436900,"Bensin"
"484","BMW","528i xDrive Touring",2013,455800,"Bensin"
"485","BMW","530d Gran Turismo",2013,524000,"Diesel"
"486","BMW","530d Sedan",2013,442000,"Diesel"
"487","BMW","530d Touring",2013,460900,"Diesel"
"488","BMW","530d xDrive Comfort Edition Sedan",2013,468800,"Diesel"
"489","BMW","530d xDrive Comfort Edition Touring",2013,486800,"Diesel"
"490","BMW","530d xDrive Gran Turismo",2013,550000,"Diesel"
"491","BMW","530d xDrive Sedan",2013,491000,"Diesel"
"492","BMW","530d xDrive Touring",2013,509900,"Diesel"
"493","BMW","530i Sedan",2013,402900,"Bensin"
"494","BMW","530i Touring",2013,420900,"Bensin"
"495","BMW","535d Gran Turismo",2013,590000,"Diesel"
"496","BMW","535d Sedan",2013,505000,"Diesel"
"497","BMW","535d Touring",2013,523900,"Diesel"
"498","BMW","535d xDrive Gran Turismo",2013,616000,"Diesel"
"499","BMW","535d xDrive Sedan",2013,531000,"Diesel"
"500","BMW","535d xDrive Touring",2013,549900,"Diesel"
"501","BMW","535i Gran Turismo",2013,547000,"Bensin"
"502","BMW","535i Sedan",2013,455000,"Bensin"
"503","BMW","535i Touring",2013,473900,"Bensin"
"504","BMW","535i xDrive Gran Turismo",2013,573000,"Bensin"
"505","BMW","535i xDrive Sedan",2013,504000,"Bensin"
"506","BMW","535i xDrive Touring",2013,522900,"Bensin"
"507","BMW","550i Gran Turismo",2013,727000,"Bensin"
"508","BMW","550i Sedan",2013,656000,"Bensin"
"509","BMW","550i Touring",2013,674900,"Bensin"
"510","BMW","550i xDrive Gran Turismo",2013,753000,"Bensin"
"511","BMW","550i xDrive Sedan",2013,682000,"Bensin"
"512","BMW","640d Cabriolet",2013,896000,"Diesel"
"513","BMW","640d Coupé",2013,804000,"Diesel"
"514","BMW","640d Gran Coupé",2013,826000,"Diesel"
"515","BMW","640d xDrive Cabriolet",2013,931000,"Diesel"
"516","BMW","640d xDrive Coupé",2013,839000,"Diesel"
"517","BMW","640d xDrive Gran Coupé",2013,864500,"Diesel"
"518","BMW","640i Cabriolet",2013,857000,"Bensin"
"519","BMW","640i Coupé",2013,765000,"Bensin"
"520","BMW","640i Gran Coupé",2013,787000,"Bensin"
"521","BMW","640i xDrive Cabriolet",2013,895500,"Bensin"
"522","BMW","640i xDrive Coupé",2013,803500,"Bensin"
"523","BMW","640i xDrive Gran Coupé",2013,825500,"Bensin"
"524","BMW","650i Cabriolet",2013,977000,"Bensin"
"525","BMW","650i Coupé",2013,885000,"Bensin"
"526","BMW","650i Gran Coupé",2013,918000,"Bensin"
"527","BMW","650i xDrive Cabriolet",2013,1012000,"Bensin"
"528","BMW","650i xDrive Coupé",2013,920000,"Bensin"
"529","BMW","650i xDrive Gran Coupé",2013,953000,"Bensin"
"530","BMW","730d Limousin",2013,789000,"Diesel"
"531","BMW","730d xDrive Limousin",2013,823000,"Diesel"
"532","BMW","730Ld Limousin",2013,839000,"Diesel"
"533","BMW","740d Limousin",2013,851000,"Diesel"
"534","BMW","740d xDrive Limousin",2013,885000,"Diesel"
"535","BMW","740i Limousin",2013,831000,"Bensin"
"536","BMW","740Li Limousin",2013,881000,"Bensin"
"537","BMW","750d xDrive Limousin",2013,970000,"Diesel"
"538","BMW","750i Limousin",2013,939000,"Bensin"
"539","BMW","750i xDrive Limousin",2013,973000,"Bensin"
"540","BMW","750Ld xDrive Limousin",2013,1020000,"Diesel"
"541","BMW","750Li Limousin",2013,989000,"Bensin"
"542","BMW","750Li xDrive Limousin",2013,1023000,"Bensin"
"543","BMW","760i Limousin",2013,1380000,"Bensin"
"544","BMW","760Li Limousin",2013,1430000,"Bensin"
"545","BMW","ActiveHybrid 3 Sedan, miljöbil",2013,508000,"Elhybrid"
"546","BMW","ActiveHybrid 5 Sedan, miljöbil",2013,579900,"Elhybrid"
"547","BMW","ActiveHybrid 7 Limousin, miljöbil",2013,890000,"Elhybrid"
"548","BMW","ActiveHybrid 7 L Limousin, miljöbil",2013,940000,"Elhybrid"
"549","BMW","i3 BEV, miljöbil",2013,339900,"El"
"550","BMW","i3 REX, miljöbil",2013,375900,"Laddhybrid"
"551","BMW","M135i 3d",2013,365000,"Bensin"
"552","BMW","M135i 5d",2013,372500,"Bensin"
"553","BMW","M135i xDrive 3d",2013,405500,"Bensin"
"554","BMW","M135i xDrive 5d",2013,413000,"Bensin"
"555","BMW","M3 Cabriolet",2013,748000,"Bensin"
"556","BMW","M3 Coupé",2013,679000,"Bensin"
"557","BMW","M550d xDrive Sedan",2013,753000,"Diesel"
"558","BMW","M550d xDrive Touring",2013,774800,"Diesel"
"559","BMW","M5 Sedan",2013,959000,"Bensin"
"560","BMW","M6 Cabriolet",2013,1238000,"Bensin"
"561","BMW","M6 Coupé",2013,1167000,"Bensin"
"562","BMW","M6 Gran Coupé",2013,1225000,"Bensin"
"563","BMW","X1 sDrive16d",2013,284900,"Diesel"
"564","BMW","X1 sDrive18d",2013,298400,"Diesel"
"565","BMW","X1 sDrive18i",2013,279000,"Bensin"
"566","BMW","X1 sDrive20d",2013,318400,"Diesel"
"567","BMW","X1 sDrive20d EfficientDynamics",2013,318400,"Diesel"
"568","BMW","X1 sDrive20i",2013,303500,"Bensin"
"569","BMW","X1 xDrive18d",2013,315900,"Diesel"
"570","BMW","X1 xDrive18d Comfort Edition",2013,301700,"Diesel"
"571","BMW","X1 xDrive20d",2013,335900,"Diesel"
"572","BMW","X1 xDrive20d Comfort Edition",2013,320700,"Diesel"
"573","BMW","X1 xDrive20i",2013,321000,"Bensin"
"574","BMW","X1 xDrive25d",2013,365900,"Diesel"
"575","BMW","X1 xDrive28i",2013,359000,"Bensin"
"576","BMW","X3 sDrive18d",2013,348900,"Diesel"
"577","BMW","X3 xDrive20d",2013,382900,"Diesel"
"578","BMW","X3 xDrive20d Comfort Edition",2013,365700,"Diesel"
"579","BMW","X3 xDrive20i",2013,369000,"Bensin"
"580","BMW","X3 xDrive28i",2013,449000,"Bensin"
"581","BMW","X3 xDrive30d",2013,479000,"Diesel"
"582","BMW","X3 xDrive35d",2013,533000,"Diesel"
"583","BMW","X3 xDrive35i",2013,493000,"Bensin"
"584","BMW","X5 M",2013,1097000,"Bensin"
"585","BMW","X5 M50d",2013,775000,"Diesel"
"586","BMW","X5 xDrive25d, nya modellen",2013,559000,"Diesel"
"587","BMW","X5 xDrive30d",2013,538000,"Diesel"
"588","BMW","X5 xDrive30d, nya modellen",2013,589000,"Diesel"
"589","BMW","X5 xDrive30d M Sport Edition",2013,599900,"Diesel"
"590","BMW","X5 xDrive35i",2013,544000,"Bensin"
"591","BMW","X5 xDrive35i, nya modellen",2013,604000,"Bensin"
"592","BMW","X5 xDrive40d",2013,572000,"Diesel"
"593","BMW","X5 xDrive40d, nya modellen",2013,634000,"Diesel"
"594","BMW","X5 xDrive40d M Sport Edition",2013,639900,"Diesel"
"595","BMW","X5 xDrive50i",2013,702000,"Bensin"
"596","BMW","X5 xDrive50i, nya modellen",2013,775000,"Bensin"
"597","BMW","X5 xDriveM50d, nya modellen",2013,824000,"Diesel"
"598","BMW","X6 M",2013,1115000,"Bensin"
"599","BMW","X6 M50d",2013,789000,"Diesel"
"600","BMW","X6 xDrive30d",2013,575000,"Diesel"
"601","BMW","X6 xDrive35i",2013,578000,"Bensin"
"602","BMW","X6 xDrive40d",2013,609000,"Diesel"
"603","BMW","X6 xDrive50i",2013,736000,"Bensin"
"604","BMW","Z4 sDrive18i",2013,356900,"Bensin"
"605","BMW","Z4 sDrive20i",2013,370000,"Bensin"
"606","BMW","Z4 sDrive28i",2013,438000,"Bensin"
"607","BMW","Z4 sDrive35i",2013,481000,"Bensin"
"608","BMW","Z4 sDrive35is",2013,573000,"Bensin"
"609","Chevrolet","Aveo 1.2 LS",2013,128900,"Bensin"
"610","Chevrolet","Aveo 1.2 LT",2013,139900,"Bensin"
"611","Chevrolet","Aveo 1.3D LT",2013,153900,"Diesel"
"612","Chevrolet","Aveo 1.4 LTZ aut",2013,159900,"Bensin"
"613","Chevrolet","Camaro Convertible",2013,425000,"Bensin"
"614","Chevrolet","Camaro Coupe",2013,377000,"Bensin"
"615","Chevrolet","Captiva 2.2D LT Awd aut",2013,319900,"Diesel"
"616","Chevrolet","Captiva 2.2D LT Business Fwd",2013,274900,"Diesel"
"617","Chevrolet","Captiva 2.2D LT Plus Awd aut",2013,334900,"Diesel"
"618","Chevrolet","Captiva 2.2D LTZ Awd aut",2013,349900,"Diesel"
"619","Chevrolet","Corvette 427 Convertible",2013,945000,"Bensin"
"620","Chevrolet","Corvette GS",2013,725000,"Bensin"
"621","Chevrolet","Corvette GS Convertible",2013,787000,"Bensin"
"622","Chevrolet","Corvette Z06",2013,906000,"Bensin"
"623","Chevrolet","Corvette ZR1",2013,1331000,"Bensin"
"624","Chevrolet","Cruze 1.4T LT Halvkombi",2013,174900,"Bensin"
"625","Chevrolet","Cruze 1.4T LT Kombi",2013,182900,"Bensin"
"626","Chevrolet","Cruze 1.4T LTZ Halvkombi",2013,188900,"Bensin"
"627","Chevrolet","Cruze 1.4T LTZ Kombi",2013,196900,"Bensin"
"628","Chevrolet","Cruze 1.6 LT",2013,159900,"Bensin"
"629","Chevrolet","Cruze 1.6 LT Halvkombi",2013,159900,"Bensin"
"630","Chevrolet","Cruze 1.6 LT Kombi",2013,167900,"Bensin"
"631","Chevrolet","Cruze 1.7D LT",2013,187900,"Diesel"
"632","Chevrolet","Cruze 1.7D LT Halvkombi",2013,187900,"Diesel"
"633","Chevrolet","Cruze 1.7D LT Kombi",2013,195900,"Diesel"
"634","Chevrolet","Cruze 1.7D LTZ",2013,201900,"Diesel"
"635","Chevrolet","Cruze 1.7D LTZ Halvkombi",2013,201900,"Diesel"
"636","Chevrolet","Cruze 1.7D LTZ Kombi",2013,209900,"Diesel"
"637","Chevrolet","Cruze 2.0D LTZ",2013,205900,"Diesel"
"638","Chevrolet","Cruze 2.0D LTZ Halvkombi",2013,205900,"Diesel"
"639","Chevrolet","Cruze 2.0D LTZ Kombi",2013,213900,"Diesel"
"640","Chevrolet","Malibu 2.0D LTZ",2013,294900,"Diesel"
"641","Chevrolet","Malibu 2.4 LTZ",2013,300900,"Bensin"
"642","Chevrolet","Orlando 1.4T LT",2013,223900,"Bensin"
"643","Chevrolet","Orlando 1.4T LTZ",2013,233900,"Bensin"
"644","Chevrolet","Orlando 2.0D LT",2013,229900,"Diesel"
"645","Chevrolet","Orlando 2.0D LTZ",2013,239900,"Diesel"
"646","Chevrolet","Orlando 2.0D LTZ Plus",2013,249900,"Diesel"
"647","Chevrolet","Spark 1.0",2013,105900,"Bensin"
"648","Chevrolet","Spark 1.0 LS",2013,111900,"Bensin"
"649","Chevrolet","Spark 1.2 LT",2013,121900,"Bensin"
"650","Chevrolet","Trax 1.4T LT Awd",2013,194900,"Bensin"
"651","Chevrolet","Trax 1.4T LT AWD",2013,194900,"Bensin"
"652","Chevrolet","Trax 1.4T LTZ Awd",2013,204900,"Bensin"
"653","Chevrolet","Trax 1.4T LTZ AWD",2013,204900,"Bensin"
"654","Chevrolet","Trax 1.6 LS",2013,159900,"Bensin"
"655","Chevrolet","Trax 1.6 LS Fwd",2013,159900,"Bensin"
"656","Chevrolet","Trax 1.6 LT",2013,169900,"Bensin"
"657","Chevrolet","Trax 1.6 LT Fwd",2013,169900,"Bensin"
"658","Chevrolet","Trax 1.7D LT",2013,197900,"Diesel"
"659","Chevrolet","Trax 1.7D LT Awd",2013,209900,"Diesel"
"660","Chevrolet","Trax 1.7D LT AWD",2013,214900,"Diesel"
"661","Chevrolet","Trax 1.7D LT Fwd",2013,197900,"Diesel"
"662","Chevrolet","Trax 1.7D LTZ",2013,207900,"Diesel"
"663","Chevrolet","Trax 1.7D LTZ Awd",2013,219900,"Diesel"
"664","Chevrolet","Trax 1.7D LTZ AWD",2013,224900,"Diesel"
"665","Chevrolet","Trax 1.7D LTZ Fwd",2013,207900,"Diesel"
"666","Chevrolet","Volt, miljöbil",2013,434000,"Laddhybrid"
"667","Citroën","Berlingo Family e-HDi 90 hk",2013,160900,"Diesel"
"668","Citroën","Berlingo Family HDi 115 hk",2013,178900,"Diesel"
"669","Citroën","Berlingo Family VTi 120 hk",2013,163900,"Bensin"
"670","Citroën","Berlingo Multispace HDi 115 hk",2013,179900,"Diesel"
"671","Citroën","Berlingo Multispace HDi 90 hk",2013,164900,"Diesel"
"672","Citroën","Berlingo Multispace VTi 120 hk",2013,159900,"Bensin"
"673","Citroën","C1 1.0i Comfort 5d",2013,99900,"Bensin"
"674","Citroën","C3 e-HDi 90 hk",2013,149900,"Diesel"
"675","Citroën","C3 HDi 70 hk",2013,135900,"Diesel"
"676","Citroën","C3 Picasso HDi 90 hk",2013,158900,"Diesel"
"677","Citroën","C3 Picasso VTi 95 hk",2013,148900,"Bensin"
"678","Citroën","C3 VTi 82 hk",2013,126900,"Bensin"
"679","Citroën","C3 VTi 95 hk",2013,138900,"Bensin"
"680","Citroën","C4 e-HDi 110/115 hk",2013,179900,"Diesel"
"681","Citroën","C4 HDi 90 hk",2013,180400,"Diesel"
"682","Citroën","C4 Picasso e-HDi 115 hk, nya modellen",2013,219900,"Diesel"
"683","Citroën","C4 Picasso e-HDi 150 hk, nya modellen",2013,264900,"Diesel"
"684","Citroën","C4 Picasso e-HDi 90 hk, nya modellen",2013,204900,"Diesel"
"685","Citroën","C4 Picasso HDi 110 hk",2013,189900,"Diesel"
"686","Citroën","C4 Picasso THP 155 hk",2013,200400,"Bensin"
"687","Citroën","C4 Picasso VTi 120 hk",2013,169900,"Bensin"
"688","Citroën","C4 Picasso VTi 120 hk, nya modellen",2013,184900,"Diesel"
"689","Citroën","C4 THP 155 hk",2013,206400,"Bensin"
"690","Citroën","C4 VTi 120 hk",2013,159900,"Bensin"
"691","Citroën","C4 VTi 95 hk",2013,153900,"Bensin"
"692","Citroën","C5 HDi 115 hk",2013,209900,"Diesel"
"693","Citroën","C5 HDI 160 hk",2013,239900,"Diesel"
"694","Citroën","C5 HDi 200 hk",2013,299900,"Diesel"
"695","Citroën","C5 HDi 240 hk",2013,326900,"Diesel"
"696","Citroën","C5 THP 155 hk",2013,209900,"Bensin"
"697","Citroën","C5 Tourer HDi 115 hk",2013,219900,"Diesel"
"698","Citroën","C5 Tourer HDi 160 hk",2013,249900,"Diesel"
"699","Citroën","C5 Tourer HDi 200 hk",2013,309900,"Diesel"
"700","Citroën","C5 Tourer HDi 240 hk",2013,336900,"Diesel"
"701","Citroën","C5 Tourer THP 155 hk",2013,219900,"Bensin"
"702","Citroën","C-ZERO, miljöbil",2013,289900,"El"
"703","Citroën","DS3 Cabrio e-HDi 90 hk",2013,204900,"Diesel"
"704","Citroën","DS3 Cabrio THP 155 hk",2013,214900,"Bensin"
"705","Citroën","DS3 Cabrio VTi 82 hk",2013,179900,"Bensin"
"706","Citroën","DS3 e-HDi 110/115 hk",2013,199900,"Diesel"
"707","Citroën","DS3 e-HDi 90 hk",2013,169900,"Diesel"
"708","Citroën","DS3 THP 155 hk",2013,189900,"Bensin"
"709","Citroën","DS3 VTi 120 hk",2013,179000,"Bensin"
